provinceID = 9
year,week,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
1997 49   0.00,  0.00,  0.00,  0.05,  0.65,  1.51,  5.86, 12.80, 19.96, 20.66, 15.92, 12.59,  8.28,  1.45,  0.11,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00
1997 50   0.00,  0.00,  0.00,  0.11,  0.86,  2.58,  7.32, 15.65, 20.98, 21.25, 15.33,  9.25,  5.11,  1.08,  0.27,  0.22,  0.00,  0.00,  0.00,  0.00,  0.00
1997 51   0.00,  0.00,  0.00,  0.22,  1.34,  3.55,  9.31, 18.77, 22.86, 22.05, 12.64,  5.11,  2.74,  1.13,  0.16,  0.11,  0.00,  0.00,  0.00,  0.00,  0.00
1997 52   0.00,  0.00,  0.00,  0.27,  1.83,  4.73, 12.16, 21.79, 23.24, 19.53,  9.95,  4.30,  1.45,  0.59,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1998 01   0.00,  0.00,  0.00,  0.27,  1.99,  6.40, 15.06, 20.87, 23.02, 16.46,  9.41,  4.57,  1.45,  0.48,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1998 02   0.00,  0.00,  0.00,  0.48,  2.80, 11.30, 17.11, 21.09, 20.17, 13.61,  8.45,  3.44,  0.91,  0.65,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1998 03   0.00,  0.00,  0.00,  0.65,  4.73, 13.61, 21.09, 23.02, 17.86, 10.87,  5.54,  1.99,  0.43,  0.22,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1998 04   0.00,  0.00,  0.00,  0.38,  3.77, 14.09, 24.69, 24.42, 18.07,  9.52,  3.55,  1.08,  0.43,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1998 05   0.00,  0.00,  0.00,  0.16,  3.44, 13.18, 25.39, 25.28, 17.32,  9.20,  4.14,  1.34,  0.54,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1998 06   0.00,  0.00,  0.00,  0.16,  3.50, 13.72, 24.58, 25.61, 17.00,  8.39,  4.46,  1.72,  0.75,  0.05,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1998 07   0.00,  0.00,  0.00,  0.16,  2.42, 12.32, 26.63, 26.30, 16.84,  8.55,  3.77,  2.15,  0.59,  0.22,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1998 08   0.00,  0.00,  0.00,  0.05,  1.67, 10.81, 29.37, 28.19, 16.30,  8.07,  3.01,  1.61,  0.48,  0.38,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1998 09   0.00,  0.00,  0.00,  0.11,  0.54,  9.09, 25.93, 30.34, 19.42,  7.80,  2.96,  1.83,  1.34,  0.43,  0.16,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00
1998 10   0.00,  0.00,  0.00,  0.05,  0.59,  7.37, 23.02, 30.55, 20.98,  9.41,  3.12,  2.42,  1.56,  0.43,  0.38,  0.11,  0.00,  0.00,  0.00,  0.00,  0.00
1998 11   0.00,  0.00,  0.00,  0.05,  0.54,  6.78, 19.42, 30.23, 22.27, 11.30,  4.14,  2.42,  1.56,  0.86,  0.38,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00
1998 12   0.00,  0.00,  0.00,  0.05,  0.65,  6.08, 17.75, 26.57, 23.08, 12.96,  6.08,  3.34,  1.72,  1.08,  0.48,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00
1998 13   0.00,  0.00,  0.00,  0.05,  0.91,  7.15, 16.25, 24.37, 21.03, 13.99,  7.32,  4.52,  1.99,  1.61,  0.43,  0.32,  0.05,  0.00,  0.00,  0.00,  0.00
1998 14   0.00,  0.00,  0.00,  0.05,  0.59,  6.40, 14.69, 21.19, 21.36, 14.58,  9.41,  5.59,  3.01,  1.72,  0.91,  0.38,  0.05,  0.05,  0.00,  0.00,  0.00
1998 15   0.00,  0.00,  0.00,  0.05,  0.38,  3.23, 10.49, 19.47, 21.46, 16.73, 11.94,  8.12,  4.09,  2.58,  1.08,  0.16,  0.16,  0.05,  0.00,  0.00,  0.00
1998 16   0.00,  0.00,  0.00,  0.00,  0.38,  1.13,  6.29, 13.45, 19.69, 19.96, 15.17, 12.21,  6.02,  3.34,  1.67,  0.43,  0.22,  0.05,  0.00,  0.00,  0.00
1998 17   0.00,  0.00,  0.00,  0.00,  0.05,  0.48,  1.78,  7.05, 13.07, 15.28, 18.40, 17.59, 12.26,  7.42,  3.71,  2.04,  0.65,  0.16,  0.05,  0.00,  0.00
1998 18   0.00,  0.00,  0.00,  0.00,  0.00,  0.05,  0.65,  2.21,  6.08, 10.70, 15.12, 17.64, 17.59, 13.88,  8.12,  4.63,  2.15,  0.81,  0.38,  0.00,  0.00
1998 19   0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.22,  0.70,  2.53,  4.52, 10.27, 14.09, 15.12, 17.70, 15.60, 10.06,  5.06,  2.85,  1.02,  0.27,  0.00
1998 20   0.00,  0.00,  0.00,  0.00,  0.00,  0.11,  0.16,  0.65,  2.15,  3.12,  6.02, 11.94, 13.77, 18.67, 17.11, 12.86,  8.07,  3.39,  1.78,  0.22,  0.00
1998 21   0.00,  0.00,  0.00,  0.00,  0.00,  0.11,  0.11,  0.75,  1.18,  2.42,  4.63,  6.94, 11.24, 16.03, 18.72, 14.90, 11.83,  6.46,  3.71,  0.75,  0.22
1998 22   0.00,  0.00,  0.00,  0.00,  0.05,  0.16,  0.05,  0.75,  0.70,  1.78,  3.93,  5.43,  8.82, 13.45, 14.69, 17.37, 14.09, 10.97,  5.43,  1.88,  0.43
1998 23   0.00,  0.00,  0.00,  0.00,  0.05,  0.16,  0.32,  0.54,  0.59,  1.61,  3.87,  5.33,  7.80, 12.21, 14.09, 16.35, 15.92, 12.26,  6.13,  2.42,  0.32
1998 24   0.00,  0.00,  0.00,  0.00,  0.05,  0.27,  0.22,  0.38,  0.91,  1.67,  3.07,  4.84,  6.89, 10.92, 13.99, 17.43, 17.00, 12.96,  6.51,  2.47,  0.43
1998 25   0.00,  0.00,  0.00,  0.00,  0.05,  0.16,  0.22,  0.22,  0.70,  1.34,  2.53,  3.98,  7.10,  9.58, 13.82, 17.16, 18.40, 13.99,  7.58,  2.58,  0.59
1998 26   0.00,  0.00,  0.00,  0.00,  0.00,  0.05,  0.16,  0.38,  0.38,  1.02,  2.90,  5.27,  8.50, 11.14, 12.69, 17.16, 18.29, 12.05,  7.42,  2.10,  0.48
1998 27   0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.11,  0.16,  0.97,  1.67,  5.33,  7.37, 11.94, 12.48, 16.41, 16.25, 13.77,  8.18,  4.20,  1.02,  0.16
1998 28   0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.16,  0.32,  1.94,  4.41,  7.48, 12.80, 14.69, 16.14, 15.76, 12.10,  8.55,  3.77,  1.72,  0.11,  0.05
1998 29   0.00,  0.00,  0.00,  0.00,  0.00,  0.22,  0.48,  1.18,  3.66,  8.28, 12.32, 16.73, 15.28, 15.01, 12.64,  7.96,  3.82,  1.83,  0.48,  0.11,  0.00
1998 30   0.00,  0.00,  0.00,  0.00,  0.22,  0.43,  0.54,  2.74,  6.24, 11.24, 15.71, 16.73, 14.90, 14.20,  8.61,  5.11,  2.47,  0.75,  0.05,  0.05,  0.00
1998 31   0.00,  0.00,  0.00,  0.16,  0.22,  0.27,  1.72,  4.25,  8.23, 14.04, 17.48, 17.32, 13.50, 10.60,  6.89,  3.82,  1.13,  0.32,  0.05,  0.00,  0.00
1998 32   0.00,  0.00,  0.05,  0.11,  0.22,  0.38,  2.80,  5.49,  8.71, 15.12, 18.45, 15.87, 12.80,  9.74,  6.13,  2.90,  0.97,  0.22,  0.05,  0.00,  0.00
1998 33   0.00,  0.00,  0.11,  0.00,  0.11,  0.81,  2.31,  5.22,  9.31, 15.49, 17.43, 16.46, 12.10,  9.84,  6.29,  3.28,  0.81,  0.27,  0.16,  0.00,  0.00
1998 34   0.00,  0.00,  0.11,  0.05,  0.11,  0.86,  3.01,  4.84,  9.95, 14.04, 18.18, 15.76, 12.69,  8.88,  6.24,  3.28,  1.24,  0.54,  0.16,  0.05,  0.00
1998 35   0.00,  0.00,  0.11,  0.11,  0.38,  1.94,  4.73,  6.67, 12.00, 17.16, 16.57, 15.28, 11.19,  6.35,  3.93,  2.15,  0.97,  0.43,  0.00,  0.05,  0.00
1998 36   0.00,  0.00,  0.05,  0.38,  1.94,  3.71,  7.37, 12.32, 16.46, 17.00, 15.49, 12.05,  6.29,  3.87,  1.78,  0.75,  0.32,  0.16,  0.05,  0.00,  0.00
1998 37   0.00,  0.05,  0.16,  0.75,  2.96,  6.19,  9.84, 16.41, 18.83, 16.08, 12.26,  8.77,  3.50,  2.47,  0.91,  0.43,  0.27,  0.11,  0.00,  0.00,  0.00
1998 38   0.00,  0.05,  0.43,  0.91,  2.53,  6.29, 11.08, 18.18, 18.45, 15.28, 12.37,  6.94,  4.52,  1.72,  0.54,  0.38,  0.22,  0.05,  0.05,  0.00,  0.00
1998 39   0.00,  0.05,  0.16,  0.59,  1.72,  6.08, 11.89, 17.16, 18.88, 15.49, 12.32,  8.12,  3.87,  2.04,  0.70,  0.59,  0.22,  0.11,  0.00,  0.00,  0.00
1998 40   0.00,  0.00,  0.16,  0.16,  1.40,  4.95, 11.51, 18.72, 18.93, 14.58, 12.80,  8.34,  3.55,  2.80,  1.13,  0.65,  0.22,  0.05,  0.05,  0.00,  0.00
1998 41   0.00,  0.05,  0.00,  0.16,  1.83,  7.10, 15.06, 18.34, 17.27, 17.16, 10.27,  5.97,  3.39,  1.51,  0.97,  0.75,  0.16,  0.00,  0.00,  0.00,  0.00
1998 42   0.00,  0.00,  0.11,  0.32,  2.42,  8.28, 16.51, 19.58, 18.61, 13.93,  8.66,  5.54,  3.12,  1.24,  0.91,  0.54,  0.22,  0.00,  0.00,  0.00,  0.00
1998 43   0.00,  0.00,  0.05,  0.22,  1.88,  7.91, 16.78, 18.88, 17.81, 14.95,  9.84,  5.92,  2.96,  1.72,  0.65,  0.43,  0.00,  0.00,  0.00,  0.00,  0.00
1998 44   0.00,  0.00,  0.00,  0.75,  5.16, 13.45, 19.20, 19.20, 14.69, 11.62,  7.37,  4.03,  2.53,  1.45,  0.27,  0.22,  0.05,  0.00,  0.00,  0.00,  0.00
1998 45   0.00,  0.00,  0.00,  0.59,  4.79, 12.59, 18.29, 18.83, 17.27, 11.30,  7.85,  3.55,  2.69,  1.67,  0.32,  0.22,  0.00,  0.05,  0.00,  0.00,  0.00
1998 46   0.00,  0.00,  0.00,  0.16,  2.58,  6.51, 14.15, 17.81, 19.80, 14.69, 12.16,  5.70,  2.85,  2.15,  1.13,  0.11,  0.16,  0.00,  0.05,  0.00,  0.00
1998 47   0.00,  0.00,  0.00,  0.11,  1.40,  5.00, 10.49, 15.22, 16.62, 17.21, 14.69, 10.38,  4.79,  2.26,  1.24,  0.38,  0.11,  0.00,  0.11,  0.00,  0.00
1998 48   0.00,  0.00,  0.00,  0.54,  1.83,  6.56, 11.83, 15.28, 17.37, 15.44, 14.25,  9.52,  5.22,  1.51,  0.48,  0.11,  0.00,  0.00,  0.05,  0.00,  0.00
1998 49   0.00,  0.00,  0.22,  1.08,  3.66,  9.74, 15.44, 19.42, 16.35, 14.63,  9.63,  6.67,  2.74,  0.27,  0.11,  0.00,  0.00,  0.00,  0.05,  0.00,  0.00
1998 50   0.00,  0.00,  0.38,  1.34,  6.13, 14.31, 20.01, 17.81, 15.81, 11.83,  6.46,  4.46,  1.13,  0.22,  0.05,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00
1998 51   0.00,  0.22,  0.38,  3.44, 10.87, 19.20, 21.79, 16.78, 12.91,  6.89,  4.63,  1.99,  0.75,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1998 52   0.00,  0.27,  0.48,  5.65, 15.01, 23.67, 21.14, 15.33, 10.11,  5.22,  1.99,  0.91,  0.22,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1999 01   0.00,  0.05,  0.59,  7.32, 16.51, 22.65, 22.92, 15.92,  8.18,  3.98,  1.34,  0.27,  0.16,  0.11,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1999 02   0.00,  0.00,  0.54,  6.62, 16.89, 22.32, 24.26, 16.08,  7.91,  3.71,  0.97,  0.38,  0.22,  0.05,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1999 03   0.00,  0.00,  0.38,  4.90, 15.22, 23.94, 25.23, 17.05,  8.39,  3.12,  0.97,  0.59,  0.16,  0.00,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1999 04   0.00,  0.00,  0.11,  2.69, 13.18, 22.70, 26.73, 17.75, 10.87,  3.66,  1.61,  0.38,  0.11,  0.22,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1999 05   0.00,  0.00,  0.11,  2.47, 11.78, 22.32, 26.09, 17.32, 10.76,  6.02,  2.10,  0.75,  0.22,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1999 06   0.00,  0.00,  0.11,  2.31, 10.92, 22.38, 24.21, 17.32, 11.24,  6.62,  3.23,  1.45,  0.22,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1999 07   0.00,  0.00,  0.16,  1.24,  8.82, 18.24, 23.13, 20.60, 13.18,  8.39,  4.14,  1.56,  0.43,  0.11,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1999 08   0.00,  0.00,  0.16,  1.08,  6.40, 16.51, 23.56, 22.75, 15.49,  8.12,  3.55,  2.15,  0.11,  0.11,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1999 09   0.00,  0.00,  0.05,  1.18,  5.16, 12.64, 23.40, 23.88, 17.11,  9.68,  4.57,  1.94,  0.32,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1999 10   0.00,  0.00,  0.05,  0.59,  3.39,  9.25, 19.42, 26.09, 19.04, 12.21,  6.24,  2.64,  0.86,  0.11,  0.11,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1999 11   0.00,  0.00,  0.00,  0.65,  2.85,  8.66, 16.78, 23.83, 20.06, 12.32,  8.45,  4.30,  1.18,  0.70,  0.16,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00
1999 12   0.00,  0.00,  0.00,  0.38,  2.10,  6.94, 14.36, 20.44, 19.80, 15.01, 10.33,  6.35,  2.58,  1.08,  0.43,  0.22,  0.00,  0.00,  0.00,  0.00,  0.00
1999 13   0.00,  0.00,  0.00,  0.11,  0.70,  4.46, 10.38, 19.10, 19.85, 16.57, 13.29,  7.64,  4.90,  1.83,  0.81,  0.16,  0.16,  0.05,  0.00,  0.00,  0.00
1999 14   0.00,  0.00,  0.00,  0.05,  0.11,  1.45,  6.99, 11.30, 18.02, 18.24, 15.06, 12.37,  8.07,  4.25,  2.58,  0.91,  0.43,  0.16,  0.00,  0.00,  0.00
1999 15   0.00,  0.00,  0.00,  0.00,  0.05,  0.43,  2.04,  7.26, 11.73, 14.95, 16.68, 15.65, 11.94, 10.06,  4.41,  3.44,  1.02,  0.22,  0.05,  0.05,  0.00
1999 16   0.00,  0.00,  0.00,  0.00,  0.05,  0.22,  1.29,  2.90,  7.32, 10.54, 14.36, 14.79, 17.05, 13.02,  8.71,  6.19,  2.21,  0.97,  0.22,  0.11,  0.05
1999 17   0.00,  0.00,  0.00,  0.00,  0.05,  0.00,  0.75,  0.75,  2.53,  4.57,  8.39, 11.46, 13.72, 14.52, 15.92, 12.26,  7.80,  3.60,  2.64,  0.81,  0.22
1999 18   0.00,  0.00,  0.00,  0.00,  0.05,  0.11,  0.22,  0.48,  1.45,  2.74,  5.00,  7.10, 10.11, 14.25, 15.60, 15.87, 12.96,  7.85,  4.03,  1.67,  0.48
1999 19   0.00,  0.00,  0.00,  0.00,  0.11,  0.11,  0.05,  0.48,  0.86,  1.78,  3.82,  4.46,  8.07,  8.88, 12.96, 15.65, 16.57, 13.56,  7.48,  3.71,  1.45
1999 20   0.00,  0.00,  0.00,  0.05,  0.05,  0.11,  0.27,  0.32,  1.02,  1.78,  3.34,  3.23,  7.21,  7.21, 11.51, 16.89, 17.54, 16.73,  8.23,  3.44,  1.08
1999 21   0.00,  0.00,  0.00,  0.11,  0.16,  0.16,  0.32,  1.24,  0.81,  1.78,  3.77,  4.63,  5.59,  8.88, 13.66, 16.57, 19.63, 13.82,  6.56,  2.04,  0.27
1999 22   0.00,  0.05,  0.11,  0.27,  0.22,  0.32,  0.81,  1.13,  1.51,  2.42,  4.36,  5.54,  7.48, 12.00, 15.33, 18.45, 17.16,  9.14,  3.07,  0.38,  0.27
1999 23   0.05,  0.11,  0.27,  0.32,  0.27,  0.65,  0.97,  1.40,  2.04,  2.96,  6.19,  7.48, 10.65, 14.52, 16.68, 18.07, 11.62,  4.14,  1.45,  0.16,  0.00
1999 24   0.16,  0.11,  0.27,  0.38,  0.59,  0.75,  1.45,  1.78,  2.42,  5.22,  7.75,  9.41, 12.48, 15.81, 16.41, 12.96,  7.80,  3.28,  0.75,  0.22,  0.00
1999 25   0.11,  0.22,  0.27,  0.54,  0.59,  1.45,  1.13,  1.88,  4.36,  5.92,  9.52, 12.53, 13.45, 15.12, 12.80, 10.87,  5.92,  2.26,  0.91,  0.16,  0.00
1999 26   0.05,  0.27,  0.59,  0.54,  1.18,  1.08,  2.42,  3.50,  5.76,  8.66, 12.86, 12.80, 16.73, 12.10,  7.96,  7.21,  3.77,  1.72,  0.65,  0.16,  0.00
1999 27   0.05,  0.32,  0.54,  0.65,  1.56,  1.24,  2.96,  5.16,  7.80,  9.90, 14.15, 14.25, 14.09,  9.20,  7.32,  5.49,  3.01,  1.40,  0.65,  0.27,  0.00
1999 28   0.05,  0.22,  0.59,  0.97,  1.34,  2.21,  3.82,  6.56,  9.09, 12.43, 13.13, 14.15, 10.70,  8.66,  7.10,  4.52,  2.53,  1.24,  0.43,  0.27,  0.00
1999 29   0.00,  0.38,  0.22,  0.97,  1.29,  2.85,  5.00,  7.85,  9.90, 11.62, 14.31, 12.05, 11.14,  8.12,  6.67,  3.71,  2.26,  1.13,  0.48,  0.05,  0.00
1999 30   0.00,  0.16,  0.43,  0.75,  1.61,  2.96,  5.54,  7.96, 10.92, 13.18, 12.91, 12.48, 10.54,  8.82,  4.90,  3.44,  2.15,  0.91,  0.32,  0.00,  0.00
1999 31   0.00,  0.05,  0.11,  0.48,  1.08,  2.90,  5.43,  7.21,  9.36, 14.04, 12.80, 12.80, 12.96,  8.28,  4.95,  3.71,  2.74,  0.91,  0.16,  0.00,  0.00
1999 32   0.00,  0.00,  0.16,  0.16,  0.81,  1.34,  3.66,  8.02,  8.82, 11.19, 14.42, 14.79, 12.26,  8.77,  6.67,  4.73,  2.04,  1.83,  0.32,  0.00,  0.00
1999 33   0.00,  0.05,  0.05,  0.16,  0.48,  0.86,  2.21,  6.13,  9.04, 11.24, 13.56, 13.34, 14.25,  9.84,  6.51,  5.38,  3.55,  2.04,  0.97,  0.32,  0.00
1999 34   0.00,  0.00,  0.16,  0.11,  0.22,  0.48,  1.56,  4.52,  6.78, 10.54, 12.26, 14.85, 12.16, 11.89,  7.91,  5.81,  5.27,  2.47,  2.21,  0.59,  0.22
1999 35   0.00,  0.00,  0.05,  0.11,  0.16,  0.38,  1.61,  4.57,  6.89,  8.66, 12.86, 12.64, 12.80, 11.89,  8.88,  5.59,  5.49,  3.82,  2.31,  1.08,  0.22
1999 36   0.00,  0.00,  0.00,  0.32,  0.43,  1.29,  4.09,  5.97,  8.18, 12.16, 13.61, 12.37, 11.24,  9.41,  6.19,  5.49,  4.30,  3.12,  1.29,  0.43,  0.11
1999 37   0.00,  0.16,  0.22,  0.54,  1.61,  3.66,  6.02,  9.09, 10.60, 12.10, 13.82, 10.76,  8.50,  7.26,  4.73,  5.00,  3.55,  1.67,  0.54,  0.16,  0.00
1999 38   0.22,  0.22,  0.43,  1.24,  3.12,  6.13,  7.42, 11.35, 10.97, 12.86, 11.46,  9.58,  7.48,  5.65,  4.63,  3.55,  2.26,  1.13,  0.32,  0.00,  0.00
1999 39   0.11,  0.38,  1.40,  2.10,  3.71,  7.42, 10.81, 10.70, 12.75, 11.51, 11.89,  9.04,  6.02,  4.52,  3.17,  2.53,  1.45,  0.27,  0.22,  0.00,  0.00
1999 40   0.22,  0.27,  1.08,  2.53,  4.90,  8.18, 11.24, 13.02, 14.36, 12.37, 11.03,  7.96,  5.43,  3.07,  1.45,  1.45,  0.91,  0.32,  0.16,  0.05,  0.00
1999 41   0.16,  0.11,  0.43,  1.67,  3.60,  6.99, 12.26, 15.71, 15.33, 14.04, 11.35,  7.64,  4.63,  2.80,  1.67,  0.97,  0.43,  0.11,  0.11,  0.00,  0.00
1999 42   0.05,  0.05,  0.38,  1.08,  3.01,  6.94, 12.48, 16.14, 17.64, 13.39, 13.39,  7.58,  4.25,  1.72,  1.18,  0.54,  0.11,  0.05,  0.00,  0.00,  0.00
1999 43   0.00,  0.00,  0.05,  0.48,  3.01,  6.40, 12.00, 16.62, 18.61, 15.28, 13.02,  8.71,  2.96,  1.67,  0.86,  0.22,  0.05,  0.05,  0.00,  0.00,  0.00
1999 44   0.00,  0.00,  0.11,  0.91,  4.90, 10.22, 18.34, 20.33, 16.84, 12.75,  8.61,  4.20,  1.72,  0.54,  0.43,  0.05,  0.05,  0.00,  0.00,  0.00,  0.00
1999 45   0.00,  0.00,  0.16,  1.24,  5.06, 12.64, 19.96, 21.73, 15.12, 10.87,  7.91,  2.96,  1.78,  0.22,  0.27,  0.11,  0.00,  0.00,  0.00,  0.00,  0.00
1999 46   0.00,  0.00,  0.43,  2.04,  6.40, 13.13, 20.82, 20.39, 16.14, 10.27,  6.35,  2.47,  1.13,  0.27,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1999 47   0.00,  0.00,  0.48,  2.21,  4.73,  9.84, 15.98, 19.31, 19.37, 11.67,  9.63,  4.95,  1.40,  0.38,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1999 48   0.00,  0.05,  0.75,  1.99,  4.79,  7.05, 11.94, 18.24, 18.56, 13.66, 12.59,  8.45,  1.67,  0.22,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1999 49   0.00,  0.11,  1.67,  2.47,  4.52,  6.99, 11.40, 15.12, 18.07, 14.69, 13.45,  9.09,  2.26,  0.11,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1999 50   0.00,  1.08,  2.47,  3.07,  4.30,  9.63, 13.56, 16.30, 16.57, 12.26, 11.35,  7.75,  1.67,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1999 51   0.05,  1.13,  2.80,  3.71,  5.22, 11.89, 15.98, 16.62, 16.84, 11.35,  9.36,  4.52,  0.54,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1999 52   0.00,  0.32,  2.47,  4.20,  7.53, 15.12, 19.20, 21.84, 14.95,  8.28,  5.00,  1.08,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2000 01   0.00,  0.11,  0.97,  3.77,  6.89, 15.44, 22.16, 22.22, 17.11,  8.23,  2.37,  0.70,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2000 02   0.00,  0.00,  0.43,  2.42,  8.34, 17.81, 26.63, 24.05, 13.45,  4.41,  1.88,  0.48,  0.11,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2000 03   0.00,  0.00,  0.11,  1.72,  9.90, 22.16, 27.60, 22.81, 10.44,  3.44,  1.08,  0.54,  0.22,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2000 04   0.00,  0.00,  0.00,  1.56, 10.87, 24.53, 27.43, 20.44, 10.22,  2.80,  1.18,  0.59,  0.32,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2000 05   0.00,  0.00,  0.00,  1.94, 12.86, 29.26, 27.11, 17.37,  7.26,  2.21,  0.86,  0.59,  0.48,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2000 06   0.00,  0.00,  0.00,  2.42, 13.77, 30.45, 27.38, 14.52,  6.62,  2.64,  0.86,  1.08,  0.22,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2000 07   0.00,  0.00,  0.00,  2.26, 13.07, 31.09, 28.03, 13.50,  6.99,  2.42,  1.61,  0.86,  0.11,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2000 08   0.00,  0.00,  0.00,  1.34,  9.79, 27.81, 31.52, 15.55,  8.18,  3.28,  1.40,  1.02,  0.11,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2000 09   0.00,  0.00,  0.00,  0.43,  5.54, 21.09, 32.92, 21.84, 10.17,  4.79,  1.72,  1.40,  0.11,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2000 10   0.00,  0.00,  0.00,  0.22,  3.28, 14.69, 31.09, 26.68, 13.72,  6.02,  2.69,  1.45,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2000 11   0.00,  0.00,  0.00,  0.11,  2.74, 12.43, 29.05, 27.17, 16.14,  6.99,  3.23,  1.83,  0.27,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2000 12   0.00,  0.00,  0.00,  0.00,  1.45,  9.90, 23.67, 28.83, 19.31,  9.04,  4.68,  2.47,  0.43,  0.22,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2000 13   0.00,  0.00,  0.00,  0.00,  1.13,  8.50, 22.11, 27.81, 19.58, 11.57,  5.49,  2.37,  1.18,  0.22,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2000 14   0.00,  0.00,  0.00,  0.05,  0.86,  5.76, 17.48, 27.22, 21.73, 13.77,  7.21,  3.55,  1.51,  0.59,  0.27,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2000 15   0.00,  0.00,  0.00,  0.16,  0.91,  4.79, 14.15, 23.24, 23.61, 16.94,  8.71,  4.63,  1.56,  0.86,  0.38,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00
2000 16   0.00,  0.00,  0.05,  0.32,  0.86,  4.14,  9.79, 19.20, 19.04, 20.60, 12.69,  7.48,  3.28,  1.18,  0.97,  0.27,  0.11,  0.00,  0.00,  0.00,  0.00
2000 17   0.00,  0.00,  0.05,  0.16,  0.32,  1.40,  4.20,  7.91, 15.76, 17.48, 18.40, 14.63,  9.79,  5.38,  2.53,  1.24,  0.59,  0.16,  0.00,  0.00,  0.00
2000 18   0.00,  0.00,  0.00,  0.05,  0.16,  0.54,  0.81,  4.73,  6.35, 12.59, 15.71, 17.86, 15.01, 11.35,  8.23,  3.87,  1.99,  0.43,  0.32,  0.00,  0.00
2000 19   0.00,  0.00,  0.00,  0.00,  0.22,  0.11,  0.43,  1.40,  4.36,  8.55,  9.47, 13.61, 15.12, 15.98, 13.77,  8.45,  5.49,  2.31,  0.65,  0.11,  0.00
